,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,publication_type,references,title,upload_type,files;
"75,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'IMA/ZLW der RWTH Aachen University, Germany', 'name': 'Schuster, Katharina'}, {'affiliation': 'IMA/ZLW der RWTH Aachen University, Germany', 'name': 'Bach, Ursula'}, {'affiliation': 'IMA/ZLW der RWTH Aachen University, Germany', 'name': 'Richert, Anja'}, {'affiliation': 'IMA/ZLW der RWTH Aachen University, Germany', 'name': 'Jeschke, Sabina'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623617,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623617', 'recid': 4623617}"",2014-03-26,conferencepaper,[],Einfluss immersiver Benutzerschnittstellen auf kognitive Prozesse in virtuellen Lernumgebungen,publication,['SCHUSTER_Katharina_Einfluss_immersiver_Benutzerschnittstellen_auf_kognitive_Prozesse.pdf']";
"76,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Österreichische Akademie der Wissenschaften, Austria', 'name': 'Schöpf, Jürgen'}, {'affiliation': 'Österreichische Akademie der Wissenschaften, Austria', 'name': 'Spitzbart, Johannes'}, {'affiliation': 'Österreichische Akademie der Wissenschaften, Austria', 'name': 'Fennesz-Juhasz, Christiane'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623619,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623619', 'recid': 4623619}"",2014-03-26,conferencepaper,[],""Besonderheiten audiovisueller Forschungsarchive in den """"Digital Humanities"""""",publication,['SCH™PF_J�rgen_Besonderheiten_audiovisueller_Forschungsarchive_in_den.pdf']";
"77,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Lehrstuhl für Computerphilologie', 'name': 'Schöch, Christof'}, {'affiliation': 'Universität Würzburg, Germany', 'name': 'Steffen, Pielström'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623621,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623621', 'recid': 4623621}"",2014-03-26,conferencepaper,[],Für eine computergestützte literarische Gattungsstilistik,publication,['SCH機H_Christof_F乺_eine_computergest乼zte_literarische_Gattungsstilistik.pdf']";
"78,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Forschungszentrum L3S / Leibniz Universität Hannover, Deutschland', 'name': 'Bischoff, Kerstin'}, {'affiliation': 'Soziologisches Forschungsinstitut Göttingen, Deutschland', 'name': 'Hanekop, Heidemarie'}, {'affiliation': 'Universität Trier, Neuere und Neueste Geschichte', 'name': 'Brückweh, Kerstin'}, {'affiliation': 'Soziologisches Forschungsinstitut Göttingen, Universität Hamburg, Fachbereich Sozialökonomie, Deutschland', 'name': 'Mayer-Ahuja, Nicole'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623623,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623623', 'recid': 4623623}"",2014-03-26,conferencepaper,[],""Herausforderungen und Best Practices interdisziplinärer Kooperation in den eHumanities – Erfahrungen aus dem BMBF-Verbund """"Gute Arbeit"""" nach dem Boom"",publication,['BISCHOFF_Kerstin_Herausforderungen_und_best_practices.pdf']";
"79,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Zentrum für Informationsmodellierung - Austrian Centre for Digital Humanities, Universität Graz, Austria', 'name': 'Semlak, Martina'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623625,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623625', 'recid': 4623625}"",2014-03-26,conferencepaper,[],Digitale Edition als Methode kunsthistorischer Forschung: Die Werktagebücher von Hartmut Skerbisch,publication,['SEMLAK_Martina_Digitale_Edition_als_Methode_kunsthistorischer_Forschung_Die_Werktageb�cher_von_Hartmut_Skerbisch.pdf']";
"80,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Heidelberg, Germany', 'name': 'Simek, Jakub'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623627,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623627', 'recid': 4623627}"",2014-03-26,conferencepaper,[],""Eine digitale Ausgabe des """"Welschen Gastes"""" als Chance für neue Analyse- und Visualisierungsmethoden"",publication,['SIMEK_Jakub_Eine_digitale_Ausgabe_des_Welschen_Gastes_als_Chance.pdf']";
"81,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Hamburg, Germany', 'name': 'Stark, Martin'}, {'affiliation': 'Universität Trier, Germany', 'name': 'Kronenwett, Michael'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623629,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623629', 'recid': 4623629}"",2014-03-26,conferencepaper,[],Digital Humanities und Digitale Netzwerkkarten: VennMaker als Softwarewerkzeug für die Geisteswissenschaften,publication,['STARK_Martin_Digital_Humanities_und_Digitale_Netzwerkkarten_VennMaker_als_Softwarewerkzeug.pdf']";
"82,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Österreichische Akademie der Wissenschaften, Austria', 'name': 'Stieglecker, Maria'}, {'affiliation': 'Landesarchiv Baden-Württemberg, Germany', 'name': 'Frauenknecht, Erwin'}, {'affiliation': 'Österreichische Akademie der Wissenschaften, Austria', 'name': 'Wenger, Emanuel'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623631,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623631', 'recid': 4623631}"",2014-03-26,conferencepaper,[],""WZIS und Bernstein. Die digitale Erschließung, Visualisierung und Vernetzung von Wasserzeichen."",publication,['STIEGLECKER_Maria_WZIS_und_Bernstein_Die_digitale_Erschließung.pdf']";
"83,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Graz, Austria', 'name': 'Stigler, Johannes'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Scholger, Walter'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Semlak, Martina'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Steiner, Elisabeth'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Vasold, Gunter'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Vogeler, Georg'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623633,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623633', 'recid': 4623633}"",2014-03-26,conferencepaper,[],GAMS: Geisteswissenschaftliches Asset Management System. Funktionalitäten und Prozesse eines FEDORA-basierten Digitalen Archivs.,publication,['STIGLER_Johannes_GAMS_Geisteswissenschaftliches_Asset_Management_System.pdf']";
"84,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Hochschule Darmstadt, Germany', 'name': 'Störl, Uta'}, {'affiliation': 'Hochschule Darmstadt, Germany', 'name': 'Vincon, Hartmut'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623635,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623635', 'recid': 4623635}"",2014-03-26,conferencepaper,[],Kooperatives Forschungsprojekt Online-Brief-Datenbank. Ein Beispiel für disziplinspezifische Anwendungen,publication,['ST橰L_Uta_Kooperatives_Forschungsprojekt_Online_Brief_Datenbank.pdf']";
"85,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Rheinische Friedrich-Wilhelms-Universität Bonn, Germany', 'name': 'Tenhaef, Tobias'}, {'affiliation': 'Rheinische Friedrich-Wilhelms-Universität Bonn, Germany', 'name': 'Braun, Guido'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623637,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623637', 'recid': 4623637}"",2014-03-26,conferencepaper,[],APW digital - Perspektiven einer digitalisierten Edition,publication,['TENHAEF_Tobias_APW_digital_Perspektiven_einer_digitalisierten_Edition.pdf']";
"86,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität zu Köln, Germany', 'name': 'Thaller, Manfred'}, {'affiliation': 'Universität Graz, Austria', 'name': 'Scholger, Walter'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623639,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623639', 'recid': 4623639}"",2014-03-26,conferencepaper,[],Digital Humanities als Beruf - Der Weg zu einem Curriculum,publication,['THALLER_Manfred_Digital_Humanities_als_Beruf_Der_Weg_zu_einem_Curriculum.pdf']";
"87,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Hochschule Darmstadt, Germany', 'name': 'Thull, Bernhard'}, {'affiliation': 'Pina Bausch Stiftung, Wuppertal', 'name': 'Marz, Vera'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623641,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623641', 'recid': 4623641}"",2014-03-26,conferencepaper,[],Entwicklung des digitalen Tanzarchivs der Pina Bausch Stiftung,publication,['THULL_Bernhard_Entwicklung_des_digitalen_Tanzarchivs_der_Pina_Bausch_Stiftung.pdf']";
"88,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Friedrich-Alexander Universität Erlangen-Nürnberg, Germany', 'name': 'Trenkle, Viktoria'}, {'affiliation': 'Friedrich-Alexander Universität Erlangen-Nürnberg, Germany', 'name': 'Schlauwitz, Thorsten'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623643,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623643', 'recid': 4623643}"",2014-03-26,conferencepaper,[],Schrift und Zeichen. Computergestützte Analyse von hochmittelalterlichen Papsturkunden. Ein Schlüssel zur Kulturgeschichte Europas,publication,['TRENKLE_Viktoria_Schrift_und_Zeichen_Computergest�tzte_Analyse_von_hochmittelalterlichen_Papsturkunden.pdf']";
"89,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Lehrstuhl für Medieninformatik, Universität Regensburg', 'name': 'Burghardt, Manuel'}, {'affiliation': 'Lehrstuhl für Informationswissenschaft, Universität Regensburg', 'name': 'Schubert, Andreas'}, {'affiliation': 'Lehrstuhl für Informationswissenschaft, Universität Regensburg', 'name': 'Traber, Michael'}, {'affiliation': 'Lehrstuhl für Medieninformatik, Universität Regensburg', 'name': 'Wolff, Christian'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623645,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623645', 'recid': 4623645}"",2014-03-26,conferencepaper,[],""Empirische Untersuchung zu digitalen, geisteswissenschaftlichen Arbeitspraktiken an der Universität Regensburg"",publication,['BURGHARDT_Manuel_Empirische_Untersuchungen_zu_digitalen_geisteswissenschaftlichen_Arbeitspraktiken_an_der_Univers.pdf']";
"90,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Tübingen', 'name': 'Trippel, Thorsten'}, {'affiliation': 'Universität des Saarlands', 'name': 'Knappen, Jörg'}, {'affiliation': 'LMU München, Germany', 'name': 'Kisler, Thomas'}, {'affiliation': 'Max-Planck Institut für Psycholinguistik', 'name': 'Uytvanck, Dieter van'}, {'affiliation': 'LMU München, Germany', 'name': 'Draxler, Christoph'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623647,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623647', 'recid': 4623647}"",2014-03-26,conferencepaper,[],CLARIN-D: eine Forschungsinfrastruktur für die Geistes- und Sozialwissenschaften,publication,['TRIPPEL_Thorsten_CLARIN_D_eine_Forschungsinfrastruktur_f�r_die_Geistes_und_Sozialwissenschaften.pdf']";
